in s,C1 in V
-5.9327488E-01,8.5830688E-04
-5.9326572E-01,8.8119507E-04
-5.9325656E-01,8.5830688E-04
-5.9324740E-01,8.6593628E-04
-5.9323824E-01,8.5067749E-04
-5.9322908E-01,8.6593628E-04
-5.9321992E-01,8.5830688E-04
-5.9321076E-01,8.2778931E-04
-5.9320160E-01,8.2015991E-04
-5.9319244E-01,8.5830688E-04
-5.9318328E-01,8.8119507E-04
-5.9317412E-01,8.2015991E-04
-5.9316496E-01,8.2015991E-04
-5.9315580E-01,8.8119507E-04
-5.9314664E-01,8.7356567E-04
-5.9313748E-01,8.2778931E-04
-5.9312832E-01,7.8201294E-04
-5.9311916E-01,8.2015991E-04
-5.9311000E-01,7.8201294E-04
-5.9310084E-01,7.2860718E-04
-5.9309168E-01,7.3623657E-04
-5.9308252E-01,7.1334839E-04
-5.9307336E-01,6.9808960E-04
-5.9306420E-01,7.5912476E-04
-5.9305504E-01,7.4386597E-04
-5.9304588E-01,7.5912476E-04
-5.9303672E-01,7.9727173E-04
-5.9302756E-01,7.9727173E-04
-5.9301840E-01,8.0490112E-04
-5.9300924E-01,7.8201294E-04
-5.9300008E-01,7.5912476E-04
-5.9299092E-01,7.2860718E-04
-5.9298176E-01,7.3623657E-04
-5.9297260E-01,7.1334839E-04
-5.9296344E-01,7.2097778E-04
-5.9295428E-01,6.9808960E-04
-5.9294512E-01,7.5149536E-04
-5.9293596E-01,6.8283081E-04
-5.9292680E-01,6.7520142E-04
-5.9291764E-01,6.6757202E-04
-5.9290848E-01,6.5231323E-04
-5.9289932E-01,6.2179565E-04
-5.9289016E-01,5.9890747E-04
-5.9288100E-01,5.9890747E-04
-5.9287184E-01,6.2942505E-04
-5.9286268E-01,6.0653687E-04
-5.9285352E-01,6.2179565E-04
-5.9284436E-01,6.2942505E-04
-5.9283520E-01,5.6838989E-04
-5.9282604E-01,5.5313110E-04
-5.9281688E-01,5.8364868E-04
-5.9280772E-01,5.8364868E-04
-5.9279856E-01,5.3024292E-04
-5.9278940E-01,5.1498413E-04
-5.9278024E-01,5.4550171E-04
-5.9277108E-01,5.4550171E-04
-5.9276192E-01,5.6838989E-04
-5.9275276E-01,5.3024292E-04
-5.9274360E-01,5.3024292E-04
-5.9273444E-01,5.2261353E-04
-5.9272528E-01,4.7683716E-04
-5.9271612E-01,4.5394897E-04
-5.9270696E-01,4.7683716E-04
-5.9269780E-01,4.4631958E-04
-5.9268864E-01,4.6920776E-04
-5.9267948E-01,4.6157837E-04
-5.9267032E-01,4.4631958E-04
-5.9266116E-01,4.2343140E-04
-5.9265200E-01,4.2343140E-04
-5.9264284E-01,3.8528442E-04
-5.9263368E-01,3.9291382E-04
-5.9262452E-01,3.7002563E-04
-5.9261536E-01,3.7002563E-04
-5.9260620E-01,3.7765503E-04
-5.9259704E-01,3.9291382E-04
-5.9258788E-01,3.4713745E-04
-5.9257872E-01,3.3950806E-04
-5.9256956E-01,3.4713745E-04
-5.9256040E-01,3.3950806E-04
-5.9255124E-01,3.3950806E-04
-5.9254208E-01,3.3187866E-04
-5.9253292E-01,3.5476685E-04
-5.9252376E-01,3.4713745E-04
-5.9251460E-01,3.0136108E-04
-5.9250544E-01,2.7084351E-04
-5.9249628E-01,2.7847290E-04
-5.9248712E-01,3.0899048E-04
-5.9247796E-01,2.7084351E-04
-5.9246880E-01,2.5558472E-04
-5.9245964E-01,2.7084351E-04
-5.9245048E-01,2.6321411E-04
-5.9244132E-01,2.6321411E-04
-5.9243216E-01,2.4795532E-04
-5.9242300E-01,2.9373169E-04
-5.9241384E-01,2.4032593E-04
-5.9240468E-01,2.6321411E-04
-5.9239552E-01,2.4032593E-04
-5.9238636E-01,2.3269653E-04
-5.9237720E-01,1.8692017E-04
-5.9236804E-01,1.4114380E-04
-5.9235888E-01,1.4114380E-04
-5.9234972E-01,1.3351440E-04
-5.9234056E-01,1.4877319E-04
-5.9233140E-01,1.1825562E-04
-5.9232224E-01,1.1825562E-04
-5.9231308E-01,1.3351440E-04
-5.9230392E-01,1.2588501E-04
-5.9229476E-01,8.7738037E-05
-5.9228560E-01,1.2588501E-04
-5.9227644E-01,1.2588501E-04
-5.9226728E-01,1.4877319E-04
-5.9225812E-01,1.1825562E-04
-5.9224896E-01,9.5367432E-05
-5.9223980E-01,8.7738037E-05
-5.9223064E-01,1.0299683E-04
-5.9222148E-01,8.7738037E-05
-5.9221232E-01,8.7738037E-05
-5.9220316E-01,4.9591064E-05
-5.9219400E-01,4.1961670E-05
-5.9218484E-01,2.6702881E-05
-5.9217568E-01,-1.1444092E-05
-5.9216652E-01,-1.9073486E-05
-5.9215736E-01,-5.7220459E-05
-5.9214820E-01,-1.9073486E-05
-5.9213904E-01,-4.9591064E-05
-5.9212988E-01,-3.4332275E-05
-5.9212072E-01,-5.7220459E-05
-5.9211156E-01,-3.4332275E-05
-5.9210240E-01,1.1444092E-05
-5.9209324E-01,1.1444092E-05
-5.9208408E-01,-1.9073486E-05
-5.9207492E-01,1.9073486E-05
-5.9206576E-01,2.6702881E-05
-5.9205660E-01,1.1444092E-05
-5.9204744E-01,-3.4332275E-05
-5.9203828E-01,-1.9073486E-05
-5.9202912E-01,-3.4332275E-05
-5.9201996E-01,-3.4332275E-05
-5.9201080E-01,-5.7220459E-05
-5.9200164E-01,-9.5367432E-05
-5.9199248E-01,-9.5367432E-05
-5.9198332E-01,-1.2588501E-04
-5.9197416E-01,-1.0299683E-04
-5.9196500E-01,-6.4849854E-05
-5.9195584E-01,-6.4849854E-05
-5.9194668E-01,-9.5367432E-05
-5.9193752E-01,-1.1062622E-04
-5.9192836E-01,-1.0299683E-04
-5.9191920E-01,-1.2588501E-04
-5.9191004E-01,-1.5640259E-04
-5.9190088E-01,-1.4877319E-04
-5.9189172E-01,-1.6403198E-04
-5.9188256E-01,-1.4114380E-04
-5.9187340E-01,-1.4877319E-04
-5.9186424E-01,-1.7166138E-04
-5.9185508E-01,-1.4114380E-04
-5.9184592E-01,-1.4877319E-04
-5.9183676E-01,-2.3269653E-04
-5.9182760E-01,-2.3269653E-04
-5.9181844E-01,-1.8692017E-04
-5.9180928E-01,-2.0217896E-04
-5.9180012E-01,-1.9454956E-04
-5.9179096E-01,-2.0217896E-04
-5.9178180E-01,-2.4795532E-04
-5.9177264E-01,-2.4795532E-04
-5.9176348E-01,-2.9373169E-04
-5.9175432E-01,-2.5558472E-04
-5.9174516E-01,-2.5558472E-04
-5.9173600E-01,-2.8610229E-04
-5.9172684E-01,-2.7847290E-04
-5.9171768E-01,-2.8610229E-04
-5.9170852E-01,-3.1661987E-04
-5.9169936E-01,-2.9373169E-04
-5.9169020E-01,-3.6239624E-04
-5.9168104E-01,-3.3950806E-04
-5.9167188E-01,-3.4713745E-04
-5.9166272E-01,-3.6239624E-04
-5.9165356E-01,-3.6239624E-04
-5.9164440E-01,-3.6239624E-04
-5.9163524E-01,-3.8528442E-04
-5.9162608E-01,-4.3106079E-04
-5.9161692E-01,-4.6157837E-04
-5.9160776E-01,-4.3106079E-04
-5.9159860E-01,-4.4631958E-04
-5.9158944E-01,-4.3106079E-04
-5.9158028E-01,-4.0817261E-04
-5.9157112E-01,-4.6920776E-04
-5.9156196E-01,-4.6157837E-04
-5.9155280E-01,-4.7683716E-04
-5.9154364E-01,-4.5394897E-04
-5.9153448E-01,-4.6157837E-04
-5.9152532E-01,-4.4631958E-04
-5.9151616E-01,-4.6920776E-04
-5.9150700E-01,-4.9209595E-04
-5.9149784E-01,-4.6157837E-04
-5.9148868E-01,-4.1580200E-04
-5.9147952E-01,-4.3869019E-04
-5.9147036E-01,-5.0735474E-04
-5.9146120E-01,-5.3024292E-04
-5.9145204E-01,-4.9972534E-04
-5.9144288E-01,-4.6157837E-04
-5.9143372E-01,-4.6920776E-04
-5.9142456E-01,-4.8446655E-04
-5.9141540E-01,-5.0735474E-04
-5.9140624E-01,-4.9209595E-04
-5.9139708E-01,-5.1498413E-04
-5.9138792E-01,-5.3787231E-04
-5.9137876E-01,-5.9127808E-04
-5.9136960E-01,-5.6076050E-04
-5.9136044E-01,-6.0653687E-04
-5.9135128E-01,-6.2179565E-04
-5.9134212E-01,-6.1416626E-04
-5.9133296E-01,-6.3705444E-04
-5.9132380E-01,-5.9127808E-04
-5.9131464E-01,-6.0653687E-04
-5.9130548E-01,-6.1416626E-04
-5.9129632E-01,-6.2179565E-04
-5.9128716E-01,-6.4468384E-04
-5.9127800E-01,-6.4468384E-04
-5.9126884E-01,-6.5231323E-04
-5.9125968E-01,-6.4468384E-04
-5.9125052E-01,-6.3705444E-04
-5.9124136E-01,-6.1416626E-04
-5.9123220E-01,-6.0653687E-04
-5.9122304E-01,-6.3705444E-04
-5.9121388E-01,-6.9046021E-04
-5.9120472E-01,-6.9046021E-04
-5.9119556E-01,-6.5231323E-04
-5.9118640E-01,-6.2942505E-04
-5.9117724E-01,-5.9127808E-04
-5.9116808E-01,-6.2942505E-04
-5.9115892E-01,-6.8283081E-04
-5.9114976E-01,-6.2942505E-04
-5.9114060E-01,-6.5231323E-04
-5.9113144E-01,-6.3705444E-04
-5.9112228E-01,-6.5231323E-04
-5.9111312E-01,-6.9046021E-04
-5.9110396E-01,-6.8283081E-04
-5.9109480E-01,-7.5149536E-04
-5.9108564E-01,-7.1334839E-04
-5.9107648E-01,-7.2097778E-04
-5.9106732E-01,-6.9808960E-04
-5.9105816E-01,-6.7520142E-04
-5.9104900E-01,-6.9046021E-04
-5.9103984E-01,-7.2860718E-04
-5.9103068E-01,-7.1334839E-04
-5.9102152E-01,-6.6757202E-04
-5.9101236E-01,-6.9808960E-04
-5.9100320E-01,-6.9046021E-04
-5.9099404E-01,-6.7520142E-04
-5.9098488E-01,-6.6757202E-04
-5.9097572E-01,-6.7520142E-04
-5.9096656E-01,-6.9808960E-04
-5.9095740E-01,-6.8283081E-04
-5.9094824E-01,-6.9808960E-04
-5.9093908E-01,-6.9046021E-04
-5.9092992E-01,-7.1334839E-04
-5.9092076E-01,-7.0571899E-04
-5.9091160E-01,-7.1334839E-04
-5.9090244E-01,-7.2860718E-04
-5.9089328E-01,-7.5912476E-04
-5.9088412E-01,-7.3623657E-04
-5.9087496E-01,-7.5912476E-04
-5.9086580E-01,-7.8964233E-04
-5.9085664E-01,-7.8201294E-04
-5.9084748E-01,-7.8201294E-04
-5.9083832E-01,-8.0490112E-04
-5.9082916E-01,-8.1253052E-04
-5.9082000E-01,-7.9727173E-04
-5.9081084E-01,-8.0490112E-04
-5.9080168E-01,-8.3541870E-04
-5.9079252E-01,-8.6593628E-04
-5.9078336E-01,-8.2778931E-04
-5.9077420E-01,-8.6593628E-04
-5.9076504E-01,-9.0408325E-04
-5.9075588E-01,-8.7356567E-04
-5.9074672E-01,-9.0408325E-04
-5.9073756E-01,-8.5067749E-04
-5.9072840E-01,-8.6593628E-04
-5.9071924E-01,-8.9645386E-04
-5.9071008E-01,-8.7356567E-04
-5.9070092E-01,-8.8119507E-04
-5.9069176E-01,-8.6593628E-04
-5.9068260E-01,-8.3541870E-04
-5.9067344E-01,-8.5830688E-04
-5.9066428E-01,-8.9645386E-04
-5.9065512E-01,-8.6593628E-04
-5.9064596E-01,-9.0408325E-04
-5.9063680E-01,-9.1934204E-04
-5.9062764E-01,-9.1934204E-04
-5.9061848E-01,-9.2697144E-04
-5.9060932E-01,-9.4223022E-04
-5.9060016E-01,-9.5748901E-04
-5.9059100E-01,-9.3460083E-04
-5.9058184E-01,-9.3460083E-04
-5.9057268E-01,-9.6511841E-04
-5.9056352E-01,-9.5748901E-04
-5.9055436E-01,-9.4223022E-04
-5.9054520E-01,-9.6511841E-04
-5.9053604E-01,-9.8800659E-04
-5.9052688E-01,-9.8037720E-04
-5.9051772E-01,-1.0337830E-03
-5.9050856E-01,-1.0337830E-03
-5.9049940E-01,-1.0566711E-03
-5.9049024E-01,-1.0490417E-03
-5.9048108E-01,-1.0643005E-03
-5.9047192E-01,-1.0566711E-03
-5.9046276E-01,-1.0948181E-03
-5.9045360E-01,-1.0871887E-03
-5.9044444E-01,-1.0948181E-03
-5.9043528E-01,-1.0719299E-03
-5.9042612E-01,-1.0948181E-03
-5.9041696E-01,-1.0795593E-03
-5.9040780E-01,-1.0871887E-03
-5.9039864E-01,-1.1329651E-03
-5.9038948E-01,-1.0719299E-03
-5.9038032E-01,-1.0871887E-03
-5.9037116E-01,-1.1024475E-03
-5.9036200E-01,-1.1253357E-03
-5.9035284E-01,-1.1405945E-03
-5.9034368E-01,-1.1405945E-03
-5.9033452E-01,-1.0948181E-03
-5.9032536E-01,-1.0948181E-03
-5.9031620E-01,-1.0719299E-03
-5.9030704E-01,-1.1024475E-03
-5.9029788E-01,-1.1329651E-03
-5.9028872E-01,-1.1634827E-03
-5.9027956E-01,-1.1177063E-03
-5.9027040E-01,-1.1100769E-03
-5.9026124E-01,-1.1253357E-03
-5.9025208E-01,-1.0566711E-03
-5.9024292E-01,-1.1100769E-03
-5.9023376E-01,-1.1024475E-03
-5.9022460E-01,-1.0871887E-03
-5.9021544E-01,-1.1634827E-03
-5.9020628E-01,-1.1634827E-03
-5.9019712E-01,-1.1482239E-03
-5.9018796E-01,-1.2168884E-03
-5.9017880E-01,-1.2092590E-03
-5.9016964E-01,-1.1634827E-03
-5.9016048E-01,-1.2092590E-03
-5.9015132E-01,-1.1787415E-03
-5.9014216E-01,-1.1711121E-03
-5.9013300E-01,-1.2016296E-03
-5.9012384E-01,-1.1863708E-03
-5.9011468E-01,-1.2092590E-03
-5.9010552E-01,-1.2168884E-03
-5.9009636E-01,-1.2321472E-03
-5.9008720E-01,-1.2168884E-03
-5.9007804E-01,-1.2168884E-03
-5.9006888E-01,-1.2550354E-03
-5.9005972E-01,-1.2397766E-03
-5.9005056E-01,-1.2397766E-03
-5.9004140E-01,-1.2321472E-03
-5.9003224E-01,-1.2168884E-03
-5.9002308E-01,-1.2550354E-03
-5.9001392E-01,-1.2550354E-03
-5.9000476E-01,-1.2702942E-03
-5.8999560E-01,-1.2931824E-03
-5.8998644E-01,-1.2550354E-03
-5.8997728E-01,-1.3008118E-03
-5.8996812E-01,-1.3160706E-03
-5.8995896E-01,-1.2626648E-03
-5.8994980E-01,-1.2626648E-03
-5.8994064E-01,-1.2321472E-03
-5.8993148E-01,-1.2550354E-03
-5.8992232E-01,-1.2855530E-03
-5.8991316E-01,-1.2397766E-03
-5.8990400E-01,-1.3008118E-03
-5.8989484E-01,-1.2779236E-03
-5.8988568E-01,-1.2702942E-03
-5.8987652E-01,-1.2626648E-03
-5.8986736E-01,-1.3084412E-03
-5.8985820E-01,-1.3008118E-03
-5.8984904E-01,-1.2779236E-03
-5.8983988E-01,-1.3084412E-03
-5.8983072E-01,-1.3542175E-03
-5.8982156E-01,-1.3923645E-03
-5.8981240E-01,-1.3465881E-03
-5.8980324E-01,-1.3389587E-03
-5.8979408E-01,-1.3694763E-03
-5.8978492E-01,-1.3923645E-03
-5.8977576E-01,-1.4152527E-03
-5.8976660E-01,-1.4152527E-03
-5.8975744E-01,-1.4457703E-03
-5.8974828E-01,-1.4915466E-03
-5.8973912E-01,-1.4762878E-03
-5.8972996E-01,-1.4762878E-03
-5.8972080E-01,-1.4533997E-03
-5.8971164E-01,-1.4381409E-03
-5.8970248E-01,-1.3847351E-03
-5.8969332E-01,-1.4533997E-03
-5.8968416E-01,-1.4991760E-03
-5.8967500E-01,-1.4686584E-03
-5.8966584E-01,-1.4457703E-03
-5.8965668E-01,-1.4381409E-03
-5.8964752E-01,-1.4305115E-03
-5.8963836E-01,-1.4610291E-03
-5.8962920E-01,-1.4457703E-03
-5.8962004E-01,-1.4152527E-03
-5.8961088E-01,-1.4152527E-03
-5.8960172E-01,-1.4533997E-03
-5.8959256E-01,-1.4457703E-03
-5.8958340E-01,-1.4381409E-03
-5.8957424E-01,-1.4305115E-03
-5.8956508E-01,-1.4305115E-03
-5.8955592E-01,-1.4228821E-03
-5.8954676E-01,-1.4305115E-03
-5.8953760E-01,-1.4457703E-03
-5.8952844E-01,-1.4228821E-03
-5.8951928E-01,-1.4457703E-03
-5.8951012E-01,-1.4305115E-03
-5.8950096E-01,-1.4533997E-03
-5.8949180E-01,-1.4457703E-03
-5.8948264E-01,-1.4610291E-03
-5.8947348E-01,-1.4915466E-03
-5.8946432E-01,-1.4991760E-03
-5.8945516E-01,-1.5144348E-03
-5.8944600E-01,-1.5602112E-03
-5.8943684E-01,-1.5754700E-03
-5.8942768E-01,-1.5296936E-03
-5.8941852E-01,-1.5830994E-03
-5.8940936E-01,-1.5678406E-03
-5.8940020E-01,-1.5602112E-03
-5.8939104E-01,-1.5373230E-03
-5.8938188E-01,-1.5220642E-03
-5.8937272E-01,-1.5678406E-03
-5.8936356E-01,-1.5907288E-03
-5.8935440E-01,-1.5754700E-03
-5.8934524E-01,-1.5754700E-03
-5.8933608E-01,-1.5678406E-03
-5.8932692E-01,-1.5830994E-03
-5.8931776E-01,-1.6136169E-03
-5.8930860E-01,-1.6365051E-03
-5.8929944E-01,-1.6365051E-03
-5.8929028E-01,-1.6212463E-03
-5.8928112E-01,-1.5525818E-03
-5.8927196E-01,-1.5602112E-03
-5.8926280E-01,-1.6136169E-03
-5.8925364E-01,-1.6212463E-03
-5.8924448E-01,-1.6212463E-03
-5.8923532E-01,-1.6059875E-03
-5.8922616E-01,-1.6365051E-03
-5.8921700E-01,-1.6441345E-03
-5.8920784E-01,-1.6365051E-03
-5.8919868E-01,-1.6059875E-03
-5.8918952E-01,-1.6517639E-03
-5.8918036E-01,-1.6746521E-03
-5.8917120E-01,-1.6822815E-03
-5.8916204E-01,-1.6822815E-03
-5.8915288E-01,-1.6746521E-03
-5.8914372E-01,-1.6822815E-03
-5.8913456E-01,-1.7051697E-03
-5.8912540E-01,-1.6593933E-03
-5.8911624E-01,-1.7051697E-03
-5.8910708E-01,-1.6899109E-03
-5.8909792E-01,-1.6975403E-03
-5.8908876E-01,-1.7280579E-03
-5.8907960E-01,-1.6822815E-03
-5.8907044E-01,-1.6899109E-03
-5.8906128E-01,-1.7127991E-03
-5.8905212E-01,-1.7051697E-03
-5.8904296E-01,-1.7127991E-03
-5.8903380E-01,-1.7051697E-03
-5.8902464E-01,-1.6975403E-03
-5.8901548E-01,-1.6822815E-03
-5.8900632E-01,-1.6975403E-03
-5.8899716E-01,-1.7051697E-03
-5.8898800E-01,-1.7280579E-03
-5.8897884E-01,-1.6899109E-03
-5.8896968E-01,-1.7356873E-03
-5.8896052E-01,-1.7433167E-03
-5.8895136E-01,-1.7280579E-03
-5.8894220E-01,-1.6899109E-03
-5.8893304E-01,-1.7127991E-03
-5.8892388E-01,-1.7356873E-03
-5.8891472E-01,-1.7433167E-03
-5.8890556E-01,-1.7585754E-03
-5.8889640E-01,-1.7738342E-03
-5.8888724E-01,-1.7814636E-03
-5.8887808E-01,-1.7967224E-03
-5.8886892E-01,-1.8272400E-03
-5.8885976E-01,-1.7738342E-03
-5.8885060E-01,-1.7967224E-03
-5.8884144E-01,-1.8501282E-03
-5.8883228E-01,-1.8730164E-03
-5.8882312E-01,-1.8348694E-03
-5.8881396E-01,-1.8577576E-03
-5.8880480E-01,-1.8272400E-03
-5.8879564E-01,-1.8272400E-03
-5.8878648E-01,-1.7738342E-03
-5.8877732E-01,-1.7814636E-03
-5.8876816E-01,-1.7967224E-03
-5.8875900E-01,-1.8348694E-03
-5.8874984E-01,-1.8043518E-03
-5.8874068E-01,-1.8043518E-03
-5.8873152E-01,-1.8196106E-03
-5.8872236E-01,-1.7967224E-03
-5.8871320E-01,-1.8196106E-03
-5.8870404E-01,-1.8577576E-03
-5.8869488E-01,-1.8806458E-03
-5.8868572E-01,-1.8424988E-03
-5.8867656E-01,-1.8501282E-03
-5.8866740E-01,-1.8501282E-03
-5.8865824E-01,-1.8196106E-03
-5.8864908E-01,-1.8043518E-03
-5.8863992E-01,-1.8119812E-03
-5.8863076E-01,-1.8196106E-03
-5.8862160E-01,-1.8577576E-03
-5.8861244E-01,-1.8730164E-03
-5.8860328E-01,-1.8577576E-03
-5.8859412E-01,-1.8806458E-03
-5.8858496E-01,-1.8653870E-03
-5.8857580E-01,-1.8806458E-03
-5.8856664E-01,-1.9187927E-03
-5.8855748E-01,-1.8806458E-03
-5.8854832E-01,-1.8806458E-03
-5.8853916E-01,-1.8959045E-03
-5.8853000E-01,-1.9111633E-03
-5.8852084E-01,-1.9187927E-03
-5.8851168E-01,-1.8959045E-03
-5.8850252E-01,-1.9798279E-03
-5.8849336E-01,-1.9798279E-03
-5.8848420E-01,-1.9645691E-03
-5.8847504E-01,-1.9111633E-03
-5.8846588E-01,-1.9416809E-03
-5.8845672E-01,-1.9264221E-03
-5.8844756E-01,-1.9264221E-03
-5.8843840E-01,-1.9416809E-03
-5.8842924E-01,-1.9035339E-03
-5.8842008E-01,-1.9340515E-03
-5.8841092E-01,-1.9416809E-03
-5.8840176E-01,-1.9569397E-03
-5.8839260E-01,-1.9874573E-03
-5.8838344E-01,-1.9874573E-03
-5.8837428E-01,-2.0256042E-03
-5.8836512E-01,-1.9950867E-03
-5.8835596E-01,-1.9950867E-03
-5.8834680E-01,-1.9874573E-03
-5.8833764E-01,-2.0027161E-03
-5.8832848E-01,-1.9874573E-03
-5.8831932E-01,-2.0103455E-03
-5.8831016E-01,-1.9493103E-03
-5.8830100E-01,-1.9645691E-03
-5.8829184E-01,-1.9798279E-03
-5.8828268E-01,-2.0484924E-03
-5.8827352E-01,-2.0332336E-03
-5.8826436E-01,-2.0713806E-03
-5.8825520E-01,-2.0179749E-03
-5.8824604E-01,-2.0179749E-03
-5.8823688E-01,-2.0332336E-03
-5.8822772E-01,-2.0561218E-03
-5.8821856E-01,-2.0179749E-03
-5.8820940E-01,-2.0332336E-03
-5.8820024E-01,-2.0790100E-03
-5.8819108E-01,-2.0637512E-03
-5.8818192E-01,-2.0561218E-03
-5.8817276E-01,-2.0637512E-03
-5.8816360E-01,-2.0561218E-03
-5.8815444E-01,-2.0561218E-03
-5.8814528E-01,-2.0484924E-03
-5.8813612E-01,-2.0866394E-03
-5.8812696E-01,-2.0866394E-03
-5.8811780E-01,-2.0866394E-03
-5.8810864E-01,-2.0866394E-03
-5.8809948E-01,-2.1018982E-03
-5.8809032E-01,-2.0866394E-03
-5.8808116E-01,-2.1247864E-03
-5.8807200E-01,-2.0866394E-03
-5.8806284E-01,-2.0790100E-03
-5.8805368E-01,-2.0866394E-03
-5.8804452E-01,-2.0713806E-03
-5.8803536E-01,-2.0942688E-03
-5.8802620E-01,-2.1171570E-03
-5.8801704E-01,-2.1171570E-03
-5.8800788E-01,-2.0942688E-03
-5.8799872E-01,-2.1476746E-03
-5.8798956E-01,-2.1476746E-03
-5.8798040E-01,-2.1476746E-03
-5.8797124E-01,-2.1705627E-03
-5.8796208E-01,-2.1553040E-03
-5.8795292E-01,-2.1553040E-03
-5.8794376E-01,-2.1018982E-03
-5.8793460E-01,-2.1705627E-03
-5.8792544E-01,-2.1476746E-03
-5.8791628E-01,-2.1171570E-03
-5.8790712E-01,-2.1324158E-03
-5.8789796E-01,-2.1247864E-03
-5.8788880E-01,-2.1171570E-03
-5.8787964E-01,-2.1476746E-03
-5.8787048E-01,-2.1705627E-03
-5.8786132E-01,-2.1705627E-03
-5.8785216E-01,-2.1553040E-03
-5.8784300E-01,-2.2239685E-03
-5.8783384E-01,-2.1781921E-03
-5.8782468E-01,-2.1400452E-03
-5.8781552E-01,-2.1858215E-03
-5.8780636E-01,-2.1934509E-03
-5.8779720E-01,-2.1705627E-03
-5.8778804E-01,-2.2239685E-03
-5.8777888E-01,-2.1781921E-03
-5.8776972E-01,-2.1553040E-03
-5.8776056E-01,-2.1858215E-03
-5.8775140E-01,-2.2087097E-03
-5.8774224E-01,-2.1324158E-03
-5.8773308E-01,-2.1553040E-03
-5.8772392E-01,-2.1858215E-03
-5.8771476E-01,-2.1553040E-03
-5.8770560E-01,-2.1781921E-03
-5.8769644E-01,-2.1705627E-03
-5.8768728E-01,-2.2087097E-03
-5.8767812E-01,-2.1858215E-03
-5.8766896E-01,-2.1781921E-03
-5.8765980E-01,-2.2315979E-03
-5.8765064E-01,-2.1781921E-03
-5.8764148E-01,-2.2239685E-03
-5.8763232E-01,-2.2392273E-03
-5.8762316E-01,-2.2010803E-03
-5.8761400E-01,-2.2392273E-03
-5.8760484E-01,-2.2239685E-03
-5.8759568E-01,-2.2010803E-03
-5.8758652E-01,-2.1934509E-03
-5.8757736E-01,-2.1400452E-03
-5.8756820E-01,-2.1324158E-03
-5.8755904E-01,-2.1629333E-03
-5.8754988E-01,-2.1476746E-03
-5.8754072E-01,-2.1324158E-03
-5.8753156E-01,-2.1553040E-03
-5.8752240E-01,-2.1476746E-03
-5.8751324E-01,-2.1705627E-03
-5.8750408E-01,-2.1400452E-03
-5.8749492E-01,-2.1858215E-03
-5.8748576E-01,-2.1705627E-03
-5.8747660E-01,-2.1476746E-03
-5.8746744E-01,-2.1324158E-03
-5.8745828E-01,-2.1553040E-03
-5.8744912E-01,-2.1553040E-03
-5.8743996E-01,-2.1476746E-03
-5.8743080E-01,-2.1171570E-03
-5.8742164E-01,-2.0942688E-03
-5.8741248E-01,-2.1095276E-03
-5.8740332E-01,-2.1171570E-03
-5.8739416E-01,-2.1476746E-03
-5.8738500E-01,-2.1171570E-03
-5.8737584E-01,-2.0713806E-03
-5.8736668E-01,-2.1018982E-03
-5.8735752E-01,-2.1247864E-03
-5.8734836E-01,-2.1553040E-03
-5.8733920E-01,-2.1934509E-03
-5.8733004E-01,-2.2087097E-03
-5.8732088E-01,-2.2239685E-03
-5.8731172E-01,-2.1858215E-03
-5.8730256E-01,-2.2392273E-03
-5.8729340E-01,-2.1629333E-03
-5.8728424E-01,-2.1629333E-03
-5.8727508E-01,-2.1781921E-03
-5.8726592E-01,-2.1247864E-03
-5.8725676E-01,-2.1476746E-03
-5.8724760E-01,-2.1324158E-03
-5.8723844E-01,-2.1247864E-03
-5.8722928E-01,-2.1247864E-03
-5.8722012E-01,-2.1247864E-03
-5.8721096E-01,-2.0790100E-03
-5.8720180E-01,-2.1171570E-03
-5.8719264E-01,-2.0713806E-03
-5.8718348E-01,-2.0942688E-03
-5.8717432E-01,-2.0942688E-03
-5.8716516E-01,-2.1018982E-03
-5.8715600E-01,-2.0942688E-03
-5.8714684E-01,-2.0408630E-03
-5.8713768E-01,-2.0866394E-03
-5.8712852E-01,-2.0408630E-03
-5.8711936E-01,-2.0484924E-03
-5.8711020E-01,-2.0561218E-03
-5.8710104E-01,-2.0561218E-03
-5.8709188E-01,-2.0561218E-03
-5.8708272E-01,-2.1095276E-03
-5.8707356E-01,-2.1247864E-03
-5.8706440E-01,-2.1324158E-03
-5.8705524E-01,-2.0484924E-03
-5.8704608E-01,-2.0561218E-03
-5.8703692E-01,-2.0637512E-03
-5.8702776E-01,-2.1018982E-03
-5.8701860E-01,-2.1247864E-03
-5.8700944E-01,-2.1247864E-03
-5.8700028E-01,-2.1705627E-03
-5.8699112E-01,-2.1400452E-03
-5.8698196E-01,-2.1400452E-03
-5.8697280E-01,-2.1018982E-03
-5.8696364E-01,-2.1476746E-03
-5.8695448E-01,-2.1324158E-03
-5.8694532E-01,-2.1400452E-03
-5.8693616E-01,-2.1553040E-03
-5.8692700E-01,-2.1476746E-03
-5.8691784E-01,-2.1247864E-03
-5.8690868E-01,-2.1095276E-03
-5.8689952E-01,-2.1171570E-03
-5.8689036E-01,-2.1553040E-03
-5.8688120E-01,-2.1095276E-03
-5.8687204E-01,-2.1247864E-03
-5.8686288E-01,-2.1095276E-03
-5.8685372E-01,-2.0713806E-03
-5.8684456E-01,-2.0790100E-03
-5.8683540E-01,-2.0561218E-03
-5.8682624E-01,-2.1324158E-03
